Morning star rating,Value Research rating,1 month return,NAV,1 Year return,3 Year Return,Minimum investment,AUM,Risk,AMC_aditya birla sun life mutual fund,AMC_axis mutual fund,AMC_bajaj finserv mutual fund,AMC_bandhan mutual fund,AMC_bank of india mutual fund,AMC_baroda bnp paribas mutual fund,AMC_canara robeco mutual fund,AMC_dsp mutual fund,AMC_edelweiss mutual fund,AMC_franklin templeton mutual fund,AMC_hdfc mutual fund,AMC_hsbc mutual fund,AMC_icici prudential mutual fund,AMC_invesco mutual fund,AMC_jm financial mutual fund,AMC_kotak mahindra mutual fund,AMC_lic mutual fund,AMC_mahindra manulife mutual fund,AMC_mirae asset mutual fund,AMC_motilal oswal mutual fund,AMC_navi mutual fund,AMC_nippon india mutual fund,AMC_pgim india mutual fund,AMC_ppfas mutual fund,AMC_quant mutual fund,AMC_samco mutual fund,AMC_sbi mutual fund,AMC_sundaram mutual fund,AMC_tata mutual fund,AMC_taurus mutual fund,AMC_union mutual fund,AMC_uti mutual fund,AMC_whiteoak capital mutual fund,Category_Equity,Category_Hybrid,Category_Other
0,4,0.52,18.38,7.68,6.06,100.0,12304.73,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0.76,11.57,8.41,0.0,100.0,177.13,Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,0,4.34,62.2,33.94,18.94,100.0,2077.12,Moderate ,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,5,4.35,62.86,33.94,18.82,100.0,2077.12,Moderate ,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1.13,11.54,9.24,0.0,100.0,2209.06,Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5,2,0.96,23.1,7.92,5.4,100.0,271.35,Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0.64,11.62,7.8,0.0,100.0,3036.07,Low to Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1.44,11.8,9.28,0.0,100.0,4457.03,Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.93,12.56,8.65,6.1,100.0,4566.48,Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.67,12.33,7.32,5.01,100.0,4694.35,Low to Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4,2.37,23.97,17.28,9.55,100.0,471.71,Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0.05,14.04,8.26,6.2,100.0,6830.84,Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,0,0.54,23.0,6.78,5.18,100.0,721.74,Low to Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,0.54,26.88,6.79,5.18,100.0,721.74,Low to Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0.55,11.43,7.31,0.0,100.0,837.63,Low to Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.57,12.2,7.41,5.11,100.0,9284.4,Low to Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.64,11.53,8.02,0.0,100.0,94.83,Low to Moderate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.0,12.31,0.0,0.0,500.0,3196.3,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,2.71,10.23,0.0,0.0,500.0,200.83,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0.5,1125.69,6.41,0.0,500.0,69.57,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,2.65,15.12,45.38,0.0,500.0,891.7,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5,4,6.91,127.93,38.72,17.08,100.0,978.28,High ,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0.02,65.98,70.84,35.82,500.0,1593.41,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,2,1.19,54.34,9.64,7.86,100.0,825.74,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,4,8.16,50.66,52.18,26.47,1000.0,1422.3,Very High ,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,2,3.83,16.8,38.84,14.7,1000.0,191.89,Very High,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,8.08,16.24,0.0,0.0,100.0,1169.59,Very High,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,10.13,14.59,45.1,0.0,100.0,1319.94,Very High,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,3.61,11.21,0.0,0.0,100.0,13278.18,Very High,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0.61,11.51,7.65,0.0,500.0,10234.51,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0.69,11.54,8.35,0.0,500.0,1096.0,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,4,3.69,19.26,25.14,16.61,500.0,1544.6,Moderate ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4,0,1.2,59.69,9.32,5.49,500.0,1658.12,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,3,1.8,13.73,12.31,8.75,500.0,177.88,Moderately High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5,4,0.97,66.67,8.2,5.7,500.0,1792.09,Moderately High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0.92,11.68,8.82,0.0,500.0,2184.37,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,1.21,11.95,10.3,0.0,500.0,2512.77,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,4,4.23,20.96,28.41,18.79,500.0,2763.33,Moderate ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,4,2.35,15.28,16.22,11.05,500.0,277.15,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4,4,1.22,33.87,9.05,6.37,500.0,3195.85,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,0,1.39,14.9,22.39,13.88,500.0,32440.91,Moderately High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4,4,0.84,47.99,7.84,5.82,500.0,6195.4,Moderately High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,5,1.28,62.75,9.73,6.73,500.0,9500.76,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,0,1.28,37.64,9.73,6.73,5000.0,9500.76,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
